##########################################################################################
### MCD_v6.1 with climatology average solar scenario.
### Ls 100.0deg. Altitude 5.0 m ALS. Local time 12.0h (at longitude 0) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2023-09-20T17:33:20.176646
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-008 ||    1.41168e+02    1.40898e+02    1.41726e+02    1.42386e+02    1.43187e+02    1.44309e+02    1.45123e+02    1.45749e+02    1.46468e+02    1.47309e+02    1.48849e+02    1.54422e+02    1.67391e+02    1.75265e+02    1.83535e+02    1.92476e+02    2.00952e+02    2.07059e+02    2.11134e+02    2.15349e+02    2.17990e+02    2.19786e+02    2.22047e+02    2.23271e+02    2.23637e+02    2.24559e+02    2.26166e+02    2.27673e+02    2.29581e+02    2.32020e+02    2.33811e+02    2.34809e+02    2.34781e+02    2.34782e+02    2.36081e+02    2.37636e+02    2.38181e+02    2.37295e+02    2.35658e+02    2.34335e+02    2.32408e+02    2.31268e+02    2.29825e+02    2.28146e+02    2.14324e+02    1.95147e+02    2.06234e+02    2.01368e+02
-002 ||    1.41168e+02    1.40896e+02    1.41800e+02    1.42441e+02    1.43226e+02    1.44379e+02    1.45191e+02    1.45810e+02    1.46634e+02    1.47369e+02    1.48887e+02    1.56241e+02    1.70260e+02    1.78205e+02    1.86915e+02    1.96704e+02    2.04651e+02    2.09739e+02    2.14065e+02    2.18354e+02    2.20980e+02    2.22479e+02    2.24200e+02    2.24968e+02    2.25168e+02    2.26201e+02    2.27738e+02    2.29669e+02    2.32218e+02    2.34258e+02    2.35663e+02    2.36295e+02    2.36387e+02    2.36315e+02    2.36868e+02    2.38191e+02    2.38852e+02    2.37710e+02    2.35861e+02    2.34489e+02    2.33246e+02    2.32226e+02    2.29485e+02    2.28035e+02    2.13672e+02    1.96720e+02    2.05657e+02    2.01368e+02
+002 ||    1.41168e+02    1.40884e+02    1.41904e+02    1.42491e+02    1.43232e+02    1.44400e+02    1.45275e+02    1.45863e+02    1.46921e+02    1.47601e+02    1.49403e+02    1.58465e+02    1.72588e+02    1.80958e+02    1.89524e+02    1.99548e+02    2.07593e+02    2.11682e+02    2.14477e+02    2.18602e+02    2.22422e+02    2.24432e+02    2.25581e+02    2.26096e+02    2.26009e+02    2.27020e+02    2.29272e+02    2.31801e+02    2.34033e+02    2.36011e+02    2.37491e+02    2.37916e+02    2.37909e+02    2.37795e+02    2.37680e+02    2.38495e+02    2.39041e+02    2.37908e+02    2.36398e+02    2.35153e+02    2.34285e+02    2.33098e+02    2.29877e+02    2.27896e+02    2.13654e+02    1.98442e+02    2.03561e+02    2.01368e+02
+008 ||    1.41168e+02    1.40944e+02    1.41856e+02    1.42384e+02    1.43260e+02    1.44408e+02    1.45346e+02    1.45918e+02    1.47027e+02    1.47821e+02    1.50469e+02    1.62049e+02    1.75331e+02    1.84980e+02    1.93889e+02    2.02750e+02    2.09476e+02    2.12881e+02    2.15315e+02    2.19202e+02    2.23109e+02    2.25401e+02    2.26523e+02    2.27191e+02    2.27359e+02    2.28325e+02    2.30604e+02    2.33229e+02    2.34971e+02    2.37362e+02    2.38806e+02    2.38936e+02    2.38776e+02    2.38923e+02    2.38687e+02    2.38985e+02    2.39074e+02    2.38320e+02    2.37494e+02    2.36693e+02    2.35747e+02    2.34216e+02    2.31103e+02    2.28326e+02    2.13659e+02    1.96401e+02    2.00043e+02    2.01368e+02
+014 ||    1.41168e+02    1.41082e+02    1.41789e+02    1.42449e+02    1.43311e+02    1.44424e+02    1.45334e+02    1.45868e+02    1.46985e+02    1.47900e+02    1.51460e+02    1.65693e+02    1.78332e+02    1.88433e+02    1.97264e+02    2.05512e+02    2.11284e+02    2.14116e+02    2.16646e+02    2.20030e+02    2.23123e+02    2.25459e+02    2.27280e+02    2.28355e+02    2.29050e+02    2.30188e+02    2.32034e+02    2.34466e+02    2.36416e+02    2.37799e+02    2.38815e+02    2.39052e+02    2.39191e+02    2.39722e+02    2.39844e+02    2.39763e+02    2.39505e+02    2.39280e+02    2.39607e+02    2.38903e+02    2.37272e+02    2.35467e+02    2.32522e+02    2.28907e+02    2.14477e+02    1.94086e+02    1.96762e+02    2.01368e+02
+020 ||    1.41168e+02    1.41145e+02    1.41916e+02    1.42703e+02    1.43402e+02    1.44407e+02    1.45196e+02    1.45779e+02    1.47035e+02    1.47874e+02    1.52016e+02    1.67785e+02    1.79746e+02    1.89529e+02    1.98870e+02    2.06803e+02    2.11854e+02    2.14592e+02    2.17261e+02    2.20060e+02    2.22603e+02    2.24685e+02    2.26757e+02    2.28818e+02    2.30340e+02    2.31536e+02    2.33457e+02    2.35456e+02    2.36980e+02    2.37814e+02    2.38582e+02    2.39608e+02    2.39828e+02    2.40146e+02    2.40605e+02    2.40378e+02    2.40165e+02    2.40500e+02    2.41370e+02    2.40551e+02    2.38542e+02    2.36550e+02    2.33787e+02    2.29687e+02    2.17167e+02    1.93565e+02    1.93005e+02    2.01368e+02
+025 ||    1.41168e+02    1.41235e+02    1.42023e+02    1.42603e+02    1.43438e+02    1.44371e+02    1.44964e+02    1.45606e+02    1.46947e+02    1.47868e+02    1.52153e+02    1.68695e+02    1.81398e+02    1.91976e+02    2.01446e+02    2.08111e+02    2.12050e+02    2.15363e+02    2.18180e+02    2.20206e+02    2.22531e+02    2.24644e+02    2.26506e+02    2.28967e+02    2.31030e+02    2.32249e+02    2.33800e+02    2.35583e+02    2.37435e+02    2.38383e+02    2.39496e+02    2.40374e+02    2.40264e+02    2.39951e+02    2.40489e+02    2.40966e+02    2.41274e+02    2.41644e+02    2.42496e+02    2.42067e+02    2.39633e+02    2.37620e+02    2.35174e+02    2.30434e+02    2.20355e+02    1.94097e+02    1.89488e+02    2.01368e+02
+031 ||    1.41168e+02    1.41360e+02    1.42081e+02    1.42386e+02    1.43382e+02    1.44102e+02    1.44961e+02    1.45366e+02    1.46731e+02    1.48336e+02    1.52194e+02    1.67271e+02    1.80585e+02    1.93146e+02    2.02987e+02    2.09722e+02    2.13442e+02    2.16521e+02    2.18739e+02    2.20433e+02    2.22712e+02    2.24860e+02    2.26876e+02    2.29342e+02    2.31521e+02    2.33025e+02    2.34764e+02    2.36583e+02    2.37519e+02    2.38550e+02    2.40188e+02    2.40727e+02    2.40547e+02    2.39947e+02    2.40193e+02    2.41523e+02    2.41918e+02    2.42466e+02    2.43270e+02    2.42541e+02    2.40425e+02    2.38495e+02    2.36428e+02    2.31233e+02    2.23536e+02    1.95953e+02    1.89369e+02    2.01368e+02
+037 ||    1.41168e+02    1.41437e+02    1.42036e+02    1.42240e+02    1.43252e+02    1.43903e+02    1.44892e+02    1.45244e+02    1.46773e+02    1.48833e+02    1.52614e+02    1.65526e+02    1.78238e+02    1.91402e+02    2.03006e+02    2.11070e+02    2.15215e+02    2.18100e+02    2.19709e+02    2.21190e+02    2.23102e+02    2.25283e+02    2.27075e+02    2.29348e+02    2.31341e+02    2.33032e+02    2.34908e+02    2.36543e+02    2.37464e+02    2.38604e+02    2.40713e+02    2.41702e+02    2.41454e+02    2.40728e+02    2.40930e+02    2.41456e+02    2.42306e+02    2.43353e+02    2.43799e+02    2.43125e+02    2.40990e+02    2.39081e+02    2.37227e+02    2.32200e+02    2.25438e+02    2.01809e+02    1.89800e+02    2.01368e+02
+042 ||    1.41168e+02    1.41456e+02    1.41957e+02    1.42196e+02    1.43058e+02    1.43795e+02    1.44594e+02    1.45243e+02    1.46859e+02    1.48921e+02    1.53251e+02    1.65509e+02    1.75841e+02    1.85933e+02    1.96202e+02    2.06942e+02    2.13783e+02    2.17934e+02    2.19801e+02    2.21309e+02    2.22862e+02    2.24859e+02    2.27047e+02    2.28813e+02    2.30606e+02    2.32516e+02    2.34769e+02    2.36540e+02    2.37862e+02    2.38961e+02    2.40648e+02    2.42055e+02    2.42171e+02    2.40884e+02    2.41284e+02    2.41508e+02    2.42596e+02    2.43398e+02    2.44131e+02    2.43403e+02    2.41330e+02    2.39561e+02    2.37544e+02    2.32830e+02    2.26150e+02    2.07825e+02    1.92013e+02    2.01368e+02
+048 ||    1.41168e+02    1.41463e+02    1.42081e+02    1.42295e+02    1.42859e+02    1.43653e+02    1.44405e+02    1.45122e+02    1.46222e+02    1.48586e+02    1.52996e+02    1.62979e+02    1.71155e+02    1.75980e+02    1.83722e+02    1.95687e+02    2.06583e+02    2.13147e+02    2.16764e+02    2.19673e+02    2.21806e+02    2.24522e+02    2.26886e+02    2.28781e+02    2.30894e+02    2.32811e+02    2.34907e+02    2.36524e+02    2.38427e+02    2.39266e+02    2.39794e+02    2.41252e+02    2.42145e+02    2.40398e+02    2.40508e+02    2.41434e+02    2.42701e+02    2.43580e+02    2.44361e+02    2.43702e+02    2.41622e+02    2.39977e+02    2.38074e+02    2.33194e+02    2.26345e+02    2.11201e+02    1.95242e+02    2.01368e+02
+054 ||    1.41168e+02    1.41484e+02    1.42260e+02    1.42519e+02    1.42815e+02    1.43600e+02    1.44450e+02    1.44908e+02    1.45623e+02    1.48982e+02    1.52471e+02    1.57381e+02    1.65542e+02    1.71876e+02    1.78018e+02    1.85522e+02    1.96360e+02    2.05242e+02    2.10319e+02    2.15549e+02    2.19961e+02    2.23872e+02    2.27448e+02    2.30050e+02    2.31621e+02    2.32506e+02    2.34519e+02    2.36877e+02    2.38751e+02    2.39585e+02    2.39708e+02    2.40512e+02    2.40744e+02    2.40307e+02    2.40943e+02    2.42084e+02    2.43193e+02    2.43998e+02    2.44644e+02    2.43634e+02    2.42026e+02    2.40516e+02    2.38379e+02    2.33371e+02    2.26596e+02    2.11979e+02    1.98219e+02    2.01368e+02
+060 ||    1.41168e+02    1.41549e+02    1.42488e+02    1.42850e+02    1.42893e+02    1.43591e+02    1.44411e+02    1.44771e+02    1.45565e+02    1.49868e+02    1.52947e+02    1.54740e+02    1.62849e+02    1.71842e+02    1.79000e+02    1.83837e+02    1.90020e+02    1.97668e+02    2.03963e+02    2.10288e+02    2.17240e+02    2.22546e+02    2.27432e+02    2.31618e+02    2.33319e+02    2.33848e+02    2.35463e+02    2.37709e+02    2.39629e+02    2.41007e+02    2.40569e+02    2.40460e+02    2.40702e+02    2.41166e+02    2.42289e+02    2.43467e+02    2.43805e+02    2.44409e+02    2.44812e+02    2.43830e+02    2.42526e+02    2.41287e+02    2.38697e+02    2.33709e+02    2.25836e+02    2.12344e+02    1.99938e+02    2.01368e+02
+065 ||    1.41168e+02    1.41603e+02    1.42624e+02    1.43002e+02    1.42964e+02    1.43680e+02    1.44476e+02    1.45004e+02    1.46225e+02    1.50595e+02    1.53057e+02    1.54253e+02    1.62069e+02    1.72111e+02    1.80657e+02    1.85441e+02    1.88331e+02    1.92920e+02    2.00361e+02    2.07039e+02    2.14464e+02    2.21077e+02    2.26969e+02    2.32036e+02    2.34741e+02    2.36214e+02    2.37611e+02    2.39997e+02    2.41780e+02    2.42523e+02    2.41568e+02    2.41133e+02    2.41423e+02    2.41790e+02    2.43029e+02    2.43799e+02    2.43997e+02    2.44889e+02    2.45082e+02    2.44165e+02    2.42948e+02    2.41685e+02    2.38955e+02    2.34159e+02    2.26841e+02    2.12528e+02    2.01158e+02    2.01368e+02
+071 ||    1.41168e+02    1.41603e+02    1.42519e+02    1.42978e+02    1.43070e+02    1.43687e+02    1.44728e+02    1.45709e+02    1.47051e+02    1.50507e+02    1.52791e+02    1.54083e+02    1.61764e+02    1.72861e+02    1.81428e+02    1.85831e+02    1.87916e+02    1.91067e+02    1.98549e+02    2.07077e+02    2.14392e+02    2.19504e+02    2.24980e+02    2.30903e+02    2.34989e+02    2.36949e+02    2.38796e+02    2.41375e+02    2.43016e+02    2.42955e+02    2.41523e+02    2.42243e+02    2.42253e+02    2.42275e+02    2.43097e+02    2.43489e+02    2.44035e+02    2.45430e+02    2.45414e+02    2.44413e+02    2.43274e+02    2.41789e+02    2.39022e+02    2.34031e+02    2.28323e+02    2.13439e+02    2.02666e+02    2.01368e+02
+077 ||    1.41168e+02    1.41555e+02    1.42378e+02    1.42885e+02    1.43093e+02    1.43917e+02    1.45031e+02    1.46141e+02    1.47358e+02    1.50004e+02    1.53157e+02    1.54063e+02    1.61181e+02    1.71995e+02    1.79666e+02    1.82561e+02    1.85473e+02    1.91410e+02    1.98365e+02    2.06564e+02    2.14992e+02    2.21327e+02    2.26101e+02    2.30562e+02    2.34243e+02    2.37380e+02    2.39676e+02    2.40338e+02    2.40109e+02    2.39616e+02    2.39695e+02    2.41569e+02    2.41997e+02    2.42251e+02    2.43157e+02    2.43713e+02    2.44788e+02    2.45789e+02    2.45533e+02    2.44713e+02    2.43402e+02    2.41679e+02    2.38910e+02    2.33582e+02    2.28814e+02    2.14269e+02    2.04943e+02    2.01368e+02
+082 ||    1.41168e+02    1.41522e+02    1.42256e+02    1.42843e+02    1.43200e+02    1.44115e+02    1.45134e+02    1.45993e+02    1.47019e+02    1.48983e+02    1.53302e+02    1.55473e+02    1.62622e+02    1.71220e+02    1.77397e+02    1.80034e+02    1.84857e+02    1.91141e+02    1.97628e+02    2.04883e+02    2.13144e+02    2.20502e+02    2.24834e+02    2.23546e+02    2.30695e+02    2.34171e+02    2.36196e+02    2.36985e+02    2.37181e+02    2.37326e+02    2.38529e+02    2.40461e+02    2.41126e+02    2.41807e+02    2.43503e+02    2.44640e+02    2.45530e+02    2.45947e+02    2.45640e+02    2.44821e+02    2.43343e+02    2.41341e+02    2.38381e+02    2.33460e+02    2.29628e+02    2.14821e+02    2.05780e+02    2.01368e+02
+088 ||    1.41168e+02    1.41539e+02    1.42154e+02    1.42933e+02    1.43396e+02    1.44318e+02    1.45104e+02    1.45668e+02    1.46708e+02    1.48027e+02    1.51562e+02    1.56597e+02    1.63294e+02    1.69901e+02    1.75863e+02    1.79705e+02    1.84914e+02    1.90476e+02    1.96717e+02    2.03700e+02    2.10732e+02    2.16845e+02    2.20454e+02    2.22853e+02    2.27081e+02    2.31237e+02    2.32601e+02    2.33261e+02    2.34106e+02    2.35107e+02    2.36445e+02    2.37783e+02    2.38635e+02    2.39785e+02    2.42136e+02    2.44356e+02    2.45552e+02    2.45696e+02    2.45376e+02    2.44482e+02    2.43069e+02    2.40874e+02    2.37488e+02    2.32972e+02    2.29594e+02    2.15234e+02    2.05086e+02    2.01368e+02
+094 ||    1.41168e+02    1.41924e+02    1.42134e+02    1.42973e+02    1.43512e+02    1.44366e+02    1.44802e+02    1.45332e+02    1.45872e+02    1.47210e+02    1.49550e+02    1.53887e+02    1.61826e+02    1.69694e+02    1.75079e+02    1.79773e+02    1.83894e+02    1.88736e+02    1.95564e+02    2.03167e+02    2.09402e+02    2.13708e+02    2.16010e+02    2.17859e+02    2.21769e+02    2.27204e+02    2.30187e+02    2.30722e+02    2.31218e+02    2.32403e+02    2.28503e+02    2.36581e+02    2.38197e+02    2.37635e+02    2.38410e+02    2.41932e+02    2.43857e+02    2.44420e+02    2.44525e+02    2.43666e+02    2.42015e+02    2.39404e+02    2.36037e+02    2.31628e+02    2.30157e+02    2.14934e+02    2.04150e+02    2.01368e+02
+100 ||    1.41168e+02    1.41769e+02    1.41989e+02    1.42909e+02    1.43320e+02    1.44298e+02    1.44736e+02    1.45189e+02    1.45614e+02    1.46614e+02    1.47887e+02    1.50902e+02    1.58762e+02    1.67839e+02    1.73348e+02    1.79019e+02    1.83193e+02    1.88322e+02    1.95581e+02    2.02391e+02    2.06827e+02    2.10070e+02    2.12105e+02    2.14681e+02    2.18624e+02    2.22756e+02    2.25724e+02    2.27377e+02    2.28556e+02    2.29488e+02    2.30432e+02    2.31418e+02    2.32376e+02    2.32486e+02    2.33690e+02    2.37715e+02    2.40503e+02    2.41283e+02    2.41847e+02    2.41515e+02    2.39660e+02    2.37327e+02    2.34119e+02    2.26074e+02    2.29058e+02    2.15039e+02    2.03756e+02    2.01368e+02
+105 ||    1.41168e+02    1.41536e+02    1.41993e+02    1.42932e+02    1.43692e+02    1.44488e+02    1.44943e+02    1.45183e+02    1.45423e+02    1.46115e+02    1.47478e+02    1.50720e+02    1.56839e+02    1.66119e+02    1.72436e+02    1.78735e+02    1.84466e+02    1.89914e+02    1.95794e+02    2.00381e+02    2.01839e+02    2.04232e+02    2.08583e+02    2.13468e+02    2.16777e+02    2.18283e+02    2.20488e+02    2.23659e+02    2.26121e+02    2.27122e+02    2.27598e+02    2.27220e+02    2.27076e+02    2.26976e+02    2.28445e+02    2.32341e+02    2.35881e+02    2.37834e+02    2.38855e+02    2.37746e+02    2.36873e+02    2.34910e+02    2.32185e+02    2.28145e+02    2.28037e+02    2.15384e+02    2.03971e+02    2.01368e+02
+111 ||    1.41168e+02    1.41419e+02    1.42178e+02    1.42973e+02    1.43741e+02    1.44622e+02    1.45067e+02    1.45022e+02    1.45171e+02    1.45739e+02    1.46863e+02    1.49392e+02    1.55944e+02    1.65284e+02    1.72565e+02    1.79029e+02    1.85354e+02    1.90606e+02    1.95078e+02    1.97452e+02    1.98995e+02    2.02473e+02    2.07516e+02    2.10476e+02    2.11789e+02    2.13619e+02    2.18010e+02    2.21406e+02    2.23352e+02    2.24682e+02    2.24952e+02    2.23970e+02    2.23778e+02    2.22846e+02    2.23959e+02    2.27424e+02    2.31263e+02    2.34333e+02    2.36111e+02    2.34897e+02    2.33879e+02    2.31997e+02    2.30034e+02    2.24356e+02    2.25273e+02    2.15603e+02    2.04794e+02    2.01368e+02
+117 ||    1.41168e+02    1.41306e+02    1.42354e+02    1.42972e+02    1.43782e+02    1.44783e+02    1.45320e+02    1.45069e+02    1.45144e+02    1.45898e+02    1.47021e+02    1.49273e+02    1.55779e+02    1.65145e+02    1.72349e+02    1.78529e+02    1.84410e+02    1.89593e+02    1.93760e+02    1.95604e+02    1.97740e+02    2.01536e+02    2.04344e+02    2.05950e+02    2.07272e+02    2.10427e+02    2.15493e+02    2.18444e+02    2.20453e+02    2.22472e+02    2.23146e+02    2.21312e+02    2.19830e+02    2.18127e+02    2.19247e+02    2.22415e+02    2.26572e+02    2.30625e+02    2.33182e+02    2.32263e+02    2.30920e+02    2.28908e+02    2.27609e+02    2.24073e+02    2.20569e+02    2.15445e+02    2.04900e+02    2.01368e+02
+122 ||    1.41168e+02    1.41312e+02    1.42450e+02    1.43106e+02    1.43704e+02    1.44763e+02    1.45460e+02    1.45286e+02    1.45307e+02    1.46136e+02    1.47073e+02    1.49630e+02    1.55107e+02    1.64172e+02    1.71990e+02    1.78103e+02    1.82886e+02    1.87576e+02    1.91370e+02    1.94277e+02    1.97826e+02    2.00261e+02    2.01148e+02    2.03351e+02    2.06797e+02    2.09677e+02    2.12361e+02    2.14654e+02    2.17300e+02    2.13414e+02    2.22064e+02    2.17637e+02    2.15948e+02    2.14635e+02    2.15379e+02    2.18191e+02    2.22719e+02    2.27108e+02    2.29989e+02    2.29349e+02    2.28017e+02    2.25893e+02    2.24887e+02    2.22178e+02    2.21963e+02    2.15377e+02    2.04085e+02    2.01368e+02
+128 ||    1.41168e+02    1.41382e+02    1.42496e+02    1.43066e+02    1.43698e+02    1.45049e+02    1.45541e+02    1.45454e+02    1.45748e+02    1.46362e+02    1.47460e+02    1.49561e+02    1.54150e+02    1.62704e+02    1.70236e+02    1.76357e+02    1.81150e+02    1.86509e+02    1.90500e+02    1.92944e+02    1.96443e+02    1.98917e+02    2.01464e+02    2.04144e+02    2.04801e+02    2.05601e+02    2.08508e+02    2.12021e+02    2.15601e+02    2.19349e+02    2.13618e+02    2.09783e+02    2.15267e+02    2.12368e+02    2.12238e+02    2.14779e+02    2.18749e+02    2.23011e+02    2.26197e+02    2.25229e+02    2.23992e+02    2.22856e+02    2.22115e+02    2.20052e+02    2.19200e+02    2.14975e+02    2.04346e+02    2.01368e+02
+134 ||    1.41168e+02    1.41439e+02    1.42417e+02    1.42945e+02    1.43424e+02    1.45191e+02    1.45563e+02    1.45671e+02    1.46220e+02    1.46189e+02    1.47038e+02    1.49536e+02    1.54061e+02    1.61801e+02    1.70262e+02    1.76803e+02    1.81334e+02    1.86214e+02    1.89873e+02    1.91536e+02    1.92806e+02    1.95878e+02    2.00696e+02    2.02912e+02    2.03621e+02    2.06060e+02    2.08125e+02    2.09057e+02    2.10444e+02    2.12656e+02    2.13623e+02    2.13948e+02    2.12526e+02    2.08350e+02    2.08568e+02    2.11392e+02    2.14590e+02    2.18929e+02    2.22229e+02    2.21526e+02    2.21282e+02    2.20377e+02    2.19546e+02    2.18861e+02    2.21259e+02    2.14791e+02    2.06527e+02    2.01368e+02
+140 ||    1.41168e+02    1.41482e+02    1.42299e+02    1.43021e+02    1.43495e+02    1.45006e+02    1.45655e+02    1.45608e+02    1.46291e+02    1.46396e+02    1.47126e+02    1.49428e+02    1.53876e+02    1.60913e+02    1.68591e+02    1.75102e+02    1.81636e+02    1.85283e+02    1.87261e+02    1.89201e+02    1.90761e+02    1.93878e+02    1.97311e+02    1.98552e+02    2.01003e+02    2.05053e+02    2.07048e+02    2.05188e+02    1.98835e+02    1.95291e+02    1.96272e+02    2.00041e+02    2.05121e+02    2.03302e+02    2.03290e+02    2.06884e+02    2.09810e+02    2.14368e+02    2.18281e+02    2.18514e+02    2.18522e+02    2.17738e+02    2.17081e+02    2.17788e+02    2.18366e+02    2.14380e+02    2.07453e+02    2.01368e+02
+145 ||    1.41168e+02    1.41490e+02    1.42107e+02    1.42947e+02    1.43546e+02    1.45077e+02    1.45591e+02    1.45584e+02    1.46011e+02    1.46252e+02    1.47086e+02    1.48919e+02    1.53137e+02    1.62739e+02    1.69067e+02    1.75130e+02    1.80686e+02    1.84402e+02    1.85475e+02    1.86097e+02    1.88685e+02    1.91832e+02    1.91520e+02    1.91597e+02    1.94288e+02    1.99916e+02    2.04407e+02    2.01135e+02    1.94030e+02    1.89881e+02    1.89510e+02    1.92785e+02    2.01047e+02    1.98934e+02    1.99622e+02    2.03711e+02    2.07874e+02    2.12637e+02    2.16165e+02    2.15732e+02    2.14998e+02    2.14799e+02    2.14574e+02    2.16875e+02    2.19461e+02    2.13449e+02    2.07728e+02    2.01368e+02
+151 ||    1.41168e+02    1.41499e+02    1.41931e+02    1.42844e+02    1.43551e+02    1.44947e+02    1.45484e+02    1.45347e+02    1.45421e+02    1.45736e+02    1.46677e+02    1.48415e+02    1.52736e+02    1.61616e+02    1.68140e+02    1.73916e+02    1.79479e+02    1.83700e+02    1.85182e+02    1.85047e+02    1.88087e+02    1.92846e+02    1.91242e+02    1.87030e+02    1.86419e+02    1.93232e+02    2.02263e+02    2.03713e+02    2.01460e+02    1.99390e+02    1.98211e+02    1.98102e+02    2.00285e+02    1.97876e+02    1.97638e+02    2.02005e+02    2.07647e+02    2.11556e+02    2.14335e+02    2.12886e+02    2.11887e+02    2.12357e+02    2.12493e+02    2.16325e+02    2.16708e+02    2.13339e+02    2.08905e+02    2.01368e+02
+157 ||    1.41168e+02    1.41526e+02    1.41912e+02    1.42721e+02    1.43634e+02    1.44826e+02    1.45344e+02    1.45579e+02    1.45311e+02    1.45804e+02    1.46691e+02    1.48960e+02    1.54534e+02    1.61897e+02    1.67745e+02    1.73042e+02    1.77790e+02    1.80703e+02    1.82796e+02    1.85415e+02    1.88865e+02    1.90520e+02    1.86141e+02    1.81800e+02    1.82247e+02    1.87538e+02    1.98181e+02    2.05375e+02    2.05828e+02    2.04608e+02    2.03033e+02    2.01429e+02    1.99195e+02    1.97730e+02    1.98429e+02    2.00839e+02    2.06465e+02    2.10313e+02    2.12818e+02    2.11768e+02    2.10056e+02    2.10459e+02    2.10564e+02    2.15396e+02    2.17990e+02    2.12147e+02    2.08376e+02    2.01368e+02
+162 ||    1.41168e+02    1.41531e+02    1.41929e+02    1.42690e+02    1.43707e+02    1.44988e+02    1.45418e+02    1.45649e+02    1.45411e+02    1.45597e+02    1.46570e+02    1.49321e+02    1.54997e+02    1.61332e+02    1.67596e+02    1.72614e+02    1.75409e+02    1.78339e+02    1.82098e+02    1.84585e+02    1.85249e+02    1.83261e+02    1.79792e+02    1.78251e+02    1.79912e+02    1.83221e+02    1.91882e+02    2.01717e+02    2.05455e+02    2.05001e+02    2.02842e+02    1.99205e+02    1.96317e+02    1.95278e+02    1.96130e+02    1.99631e+02    2.05352e+02    2.09411e+02    2.12113e+02    2.11492e+02    2.09219e+02    2.08807e+02    2.11173e+02    2.14139e+02    2.15203e+02    2.11681e+02    2.07207e+02    2.01368e+02
+168 ||    1.41168e+02    1.41517e+02    1.41868e+02    1.42607e+02    1.43689e+02    1.44830e+02    1.45272e+02    1.45580e+02    1.45392e+02    1.45649e+02    1.47101e+02    1.50278e+02    1.54632e+02    1.60398e+02    1.65916e+02    1.71156e+02    1.74530e+02    1.77584e+02    1.80887e+02    1.83050e+02    1.81158e+02    1.74309e+02    1.70449e+02    1.73990e+02    1.77785e+02    1.79796e+02    1.83632e+02    1.92183e+02    1.99345e+02    1.99840e+02    1.92712e+02    1.86544e+02    1.91048e+02    1.97987e+02    1.99608e+02    2.00983e+02    2.04837e+02    2.08189e+02    2.10620e+02    2.10601e+02    2.08066e+02    2.07270e+02    2.07311e+02    2.14100e+02    2.17555e+02    2.11196e+02    2.08118e+02    2.01368e+02
+174 ||    1.41168e+02    1.41508e+02    1.41856e+02    1.42658e+02    1.43680e+02    1.44675e+02    1.45063e+02    1.45419e+02    1.45560e+02    1.45786e+02    1.47113e+02    1.49994e+02    1.54494e+02    1.60202e+02    1.65437e+02    1.70528e+02    1.74156e+02    1.76326e+02    1.79830e+02    1.81801e+02    1.78029e+02    1.74267e+02    1.72937e+02    1.71588e+02    1.73248e+02    1.76936e+02    1.79799e+02    1.81998e+02    1.85262e+02    1.87131e+02    1.83265e+02    1.81070e+02    1.87729e+02    1.97334e+02    2.01414e+02    2.02829e+02    2.05268e+02    2.08191e+02    2.10412e+02    2.09405e+02    2.06789e+02    2.05604e+02    2.05772e+02    2.14197e+02    2.15216e+02    2.10100e+02    2.08333e+02    2.01368e+02
+180 ||    1.41168e+02    1.41459e+02    1.41828e+02    1.42630e+02    1.43681e+02    1.44823e+02    1.45194e+02    1.45299e+02    1.45701e+02    1.46145e+02    1.47265e+02    1.49476e+02    1.53713e+02    1.59924e+02    1.64878e+02    1.68977e+02    1.72526e+02    1.75493e+02    1.77904e+02    1.80746e+02    1.78142e+02    1.69799e+02    1.69723e+02    1.73278e+02    1.72636e+02    1.74231e+02    1.77464e+02    1.78725e+02    1.79332e+02    1.78071e+02    1.76005e+02    1.76003e+02    1.86094e+02    1.97945e+02    2.01168e+02    2.01679e+02    2.03739e+02    2.06841e+02    2.09810e+02    2.08669e+02    2.05260e+02    2.04180e+02    2.04502e+02    2.13154e+02    2.15815e+02    2.09422e+02    2.08697e+02    2.01368e+02
